dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3,1.2631607532501221,0.010792855019741926,0.09330859184265136,0.0007590265755685736,0.9385527090157502,2434,22,1185,"{'model__max_features': 0.9385527090157502, 'model__min_samples_leaf': 2434, 'model__min_samples_split': 22, 'model__n_estimators': 1185}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,0.928442907333374,0.005352869818184714,0.0701523780822754,0.0015056214826941368,0.3042422429595377,4118,45,857,"{'model__max_features': 0.3042422429595377, 'model__min_samples_leaf': 4118, 'model__min_samples_split': 45, 'model__n_estimators': 857}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,2.7793879985809324,0.01675169787721863,0.12018880844116211,0.001543776023077703,0.2912291401980419,1083,43,1500,"{'model__max_features': 0.2912291401980419, 'model__min_samples_leaf': 1083, 'model__min_samples_split': 43, 'model__n_estimators': 1500}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.0160717010498046,0.004004148991870807,0.07590775489807129,0.0006003003983553611,0.9737555188414592,1807,48,958,"{'model__max_features': 0.9737555188414592, 'model__min_samples_leaf': 1807, 'model__min_samples_split': 48, 'model__n_estimators': 958}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.452490472793579,0.014876125238560437,0.09135346412658692,0.001133001275560325,0.19967378215835974,1268,58,1155,"{'model__max_features': 0.19967378215835974, 'model__min_samples_leaf': 1268, 'model__min_samples_split': 58, 'model__n_estimators': 1155}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,4.207584810256958,0.06585744280243733,0.0787355899810791,0.014160939538061535,0.8599404067363206,647,22,841,"{'model__max_features': 0.8599404067363206, 'model__min_samples_leaf': 647, 'model__min_samples_split': 22, 'model__n_estimators': 841}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,0.3568430423736572,0.005822788966436842,0.03269529342651367,0.0011579491891433851,0.06505159298527952,2436,26,316,"{'model__max_features': 0.06505159298527952, 'model__min_samples_leaf': 2436, 'model__min_samples_split': 26, 'model__n_estimators': 316}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.491822862625122,0.040714683756224654,0.10817656517028809,0.0039256643376914735,0.5632882178455393,2042,10,1370,"{'model__max_features': 0.5632882178455393, 'model__min_samples_leaf': 2042, 'model__min_samples_split': 10, 'model__n_estimators': 1370}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.4770756244659424,0.005210905971241096,0.10693583488464356,0.001136260732217934,0.09767211400638387,1364,29,1391,"{'model__max_features': 0.09767211400638387, 'model__min_samples_leaf': 1364, 'model__min_samples_split': 29, 'model__n_estimators': 1391}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,2.1095893383026123,0.04547860863259871,0.15606245994567872,0.006984577096945852,0.6832635188254582,2557,9,1967,"{'model__max_features': 0.6832635188254582, 'model__min_samples_leaf': 2557, 'model__min_samples_split': 9, 'model__n_estimators': 1967}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.6887700080871582,0.012790430191784927,0.12358584403991699,0.0031089256639066708,0.17336465350777208,3153,37,1586,"{'model__max_features': 0.17336465350777208, 'model__min_samples_leaf': 3153, 'model__min_samples_split': 37, 'model__n_estimators': 1586}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,0.618947696685791,0.012432303332953929,0.04994645118713379,0.0018642402546557978,0.662522284353982,3074,7,566,"{'model__max_features': 0.662522284353982, 'model__min_samples_leaf': 3074, 'model__min_samples_split': 7, 'model__n_estimators': 566}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,0.7872395515441895,0.008955358453968169,0.062213468551635745,0.0010633135520952076,0.5467102793432796,1501,19,730,"{'model__max_features': 0.5467102793432796, 'model__min_samples_leaf': 1501, 'model__min_samples_split': 19, 'model__n_estimators': 730}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,0.3090695381164551,0.007029092302225637,0.02864212989807129,0.00042241564804852775,0.44975413336976566,4298,37,270,"{'model__max_features': 0.44975413336976566, 'model__min_samples_leaf': 4298, 'model__min_samples_split': 37, 'model__n_estimators': 270}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.5867376804351807,0.012889346944938332,0.11629810333251953,0.0013477682252798573,0.7272719958564209,3343,9,1486,"{'model__max_features': 0.7272719958564209, 'model__min_samples_leaf': 3343, 'model__min_samples_split': 9, 'model__n_estimators': 1486}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,2.8772257804870605,0.05938449108982435,0.14093704223632814,0.004144370647756499,0.1959828624191452,1017,41,1749,"{'model__max_features': 0.1959828624191452, 'model__min_samples_leaf': 1017, 'model__min_samples_split': 41, 'model__n_estimators': 1749}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,5.072433948516846,0.08572154436515142,0.09887180328369141,0.0015494794481634548,0.388677289689482,338,48,1077,"{'model__max_features': 0.388677289689482, 'model__min_samples_leaf': 338, 'model__min_samples_split': 48, 'model__n_estimators': 1077}",0.804,0.817,0.798,0.807,0.816,0.8084,0.007227724399837017,13
3,1.1443907737731933,0.01779339833362176,0.08655319213867188,0.0022227963604513293,0.5867511656638482,4860,46,1065,"{'model__max_features': 0.5867511656638482, 'model__min_samples_leaf': 4860, 'model__min_samples_split': 46, 'model__n_estimators': 1065}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,2.0136390686035157,0.06209283472937914,0.14157071113586425,0.0014564745520507115,0.2962735057040824,3885,2,1881,"{'model__max_features': 0.2962735057040824, 'model__min_samples_leaf': 3885, 'model__min_samples_split': 2, 'model__n_estimators': 1881}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.5873162269592285,0.014769612605348105,0.11524400711059571,0.0008141214757868484,0.9868869366005173,2028,9,1496,"{'model__max_features': 0.9868869366005173, 'model__min_samples_leaf': 2028, 'model__min_samples_split': 9, 'model__n_estimators': 1496}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,0.49501800537109375,0.015785975188706017,0.04171366691589355,0.004897800227583209,0.014079822715084456,392,36,419,"{'model__max_features': 0.014079822715084456, 'model__min_samples_leaf': 392, 'model__min_samples_split': 36, 'model__n_estimators': 419}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.136773443222046,0.03369332184732079,0.08673305511474609,0.010558816310701614,0.7712703466859457,3562,40,1018,"{'model__max_features': 0.7712703466859457, 'model__min_samples_leaf': 3562, 'model__min_samples_split': 40, 'model__n_estimators': 1018}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,2.0181001663208007,0.026281523420490404,0.07503275871276856,0.0031202985806326883,0.11586905952512971,201,9,780,"{'model__max_features': 0.11586905952512971, 'model__min_samples_leaf': 201, 'model__min_samples_split': 9, 'model__n_estimators': 780}",0.78,0.778,0.782,0.778,0.777,0.779,0.0017888543819998333,17
3,1.7287904739379882,0.03148431041250233,0.12528581619262696,0.001782803211765742,0.3308980248526492,4599,24,1598,"{'model__max_features': 0.3308980248526492, 'model__min_samples_leaf': 4599, 'model__min_samples_split': 24, 'model__n_estimators': 1598}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,0.7865372657775879,0.00729096036235584,0.061524248123168944,0.0013027649978891078,0.32518332202674705,2732,41,726,"{'model__max_features': 0.32518332202674705, 'model__min_samples_leaf': 2732, 'model__min_samples_split': 41, 'model__n_estimators': 726}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.111690616607666,0.005963301518649927,0.08472485542297363,0.0044871455320471135,0.8872127425763265,2691,2,1029,"{'model__max_features': 0.8872127425763265, 'model__min_samples_leaf': 2691, 'model__min_samples_split': 2, 'model__n_estimators': 1029}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,0.8762750148773193,0.01608482476795042,0.06551494598388671,0.000701869287991274,0.5612771975694962,4494,40,795,"{'model__max_features': 0.5612771975694962, 'model__min_samples_leaf': 4494, 'model__min_samples_split': 40, 'model__n_estimators': 795}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.6955649852752686,0.01502935969270951,0.12230072021484376,0.0011445780927456023,0.5227328293819941,1485,52,1599,"{'model__max_features': 0.5227328293819941, 'model__min_samples_leaf': 1485, 'model__min_samples_split': 52, 'model__n_estimators': 1599}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,11.448020696640015,0.3188517240550428,0.15545439720153809,0.0016961247926357377,0.8957635956735194,564,33,1924,"{'model__max_features': 0.8957635956735194, 'model__min_samples_leaf': 564, 'model__min_samples_split': 33, 'model__n_estimators': 1924}",0.776,0.8,0.785,0.808,0.832,0.8002,0.019436048981210128,14
3,0.5978233814239502,0.01570048624612218,0.04925518035888672,0.0014199462102964574,0.907566473926093,1679,44,541,"{'model__max_features': 0.907566473926093, 'model__min_samples_leaf': 1679, 'model__min_samples_split': 44, 'model__n_estimators': 541}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.1961180210113525,0.015899051377220665,0.08944582939147949,0.001049809976532554,0.22879816549162246,1723,52,1110,"{'model__max_features': 0.22879816549162246, 'model__min_samples_leaf': 1723, 'model__min_samples_split': 52, 'model__n_estimators': 1110}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.7184174060821533,0.02565427251586184,0.12464380264282227,0.001719921408975512,0.8804678390152577,2730,46,1598,"{'model__max_features': 0.8804678390152577, 'model__min_samples_leaf': 2730, 'model__min_samples_split': 46, 'model__n_estimators': 1598}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.1203053951263429,0.0055634695994016825,0.08474068641662598,0.0013332815497006055,0.6334037565104235,2694,29,1052,"{'model__max_features': 0.6334037565104235, 'model__min_samples_leaf': 2694, 'model__min_samples_split': 29, 'model__n_estimators': 1052}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,2.1523764610290526,0.06332348022720372,0.15380239486694336,0.008087379714287118,0.2184404372168336,1364,31,1982,"{'model__max_features': 0.2184404372168336, 'model__min_samples_leaf': 1364, 'model__min_samples_split': 31, 'model__n_estimators': 1982}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.4521409511566161,0.0028388486041059646,0.10644559860229492,0.0008027862979623296,0.5393422419156507,1530,56,1372,"{'model__max_features': 0.5393422419156507, 'model__min_samples_leaf': 1530, 'model__min_samples_split': 56, 'model__n_estimators': 1372}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.4965625286102295,0.006132139930441973,0.10895752906799316,0.0007165720906457991,0.3562978380769749,2238,34,1409,"{'model__max_features': 0.3562978380769749, 'model__min_samples_leaf': 2238, 'model__min_samples_split': 34, 'model__n_estimators': 1409}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,0.6741567134857178,0.004417439199849774,0.054124975204467775,0.0013312656286917784,0.22793516254194168,4030,58,628,"{'model__max_features': 0.22793516254194168, 'model__min_samples_leaf': 4030, 'model__min_samples_split': 58, 'model__n_estimators': 628}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,0.7856477260589599,0.008116175043216763,0.05940542221069336,0.0008926664352325498,0.352568856334169,1283,40,710,"{'model__max_features': 0.352568856334169, 'model__min_samples_leaf': 1283, 'model__min_samples_split': 40, 'model__n_estimators': 710}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.3258166313171387,0.009734514763867391,0.09858269691467285,0.0006675820928903804,0.5107473025775657,4745,38,1249,"{'model__max_features': 0.5107473025775657, 'model__min_samples_leaf': 4745, 'model__min_samples_split': 38, 'model__n_estimators': 1249}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,2.2010509967803955,0.1760629700887586,0.14869279861450196,0.003515237697228049,0.1198653673336828,4780,25,1999,"{'model__max_features': 0.1198653673336828, 'model__min_samples_leaf': 4780, 'model__min_samples_split': 25, 'model__n_estimators': 1999}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.5953242778778076,0.06776280648333928,0.11822099685668945,0.008856930257683828,0.16829104217293056,3744,33,1496,"{'model__max_features': 0.16829104217293056, 'model__min_samples_leaf': 3744, 'model__min_samples_split': 33, 'model__n_estimators': 1496}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,0.5705758571624756,0.023977357677952296,0.050606822967529295,0.004979667851366357,0.7030189588951778,1854,50,442,"{'model__max_features': 0.7030189588951778, 'model__min_samples_leaf': 1854, 'model__min_samples_split': 50, 'model__n_estimators': 442}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.871030569076538,0.09244424287186125,0.1291585922241211,0.009737538817956134,0.9624472949421112,3582,40,1410,"{'model__max_features': 0.9624472949421112, 'model__min_samples_leaf': 3582, 'model__min_samples_split': 40, 'model__n_estimators': 1410}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.1681321620941163,0.04993809876657321,0.08463354110717773,0.005000348944169785,0.712270589924442,1637,50,952,"{'model__max_features': 0.712270589924442, 'model__min_samples_leaf': 1637, 'model__min_samples_split': 50, 'model__n_estimators': 952}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,0.8286057949066162,0.017009232400915824,0.05857615470886231,0.004539639527590637,0.036886947354532795,2161,3,642,"{'model__max_features': 0.036886947354532795, 'model__min_samples_leaf': 2161, 'model__min_samples_split': 3, 'model__n_estimators': 642}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,4.05797700881958,0.3801927432276735,0.14090728759765625,0.009293072390892578,0.4110370133182313,855,38,1760,"{'model__max_features': 0.4110370133182313, 'model__min_samples_leaf': 855, 'model__min_samples_split': 38, 'model__n_estimators': 1760}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.1581640720367432,0.009483216152390428,0.0884850025177002,0.006661662060986858,0.9082658859666537,3475,3,1077,"{'model__max_features': 0.9082658859666537, 'model__min_samples_leaf': 3475, 'model__min_samples_split': 3, 'model__n_estimators': 1077}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,0.2789492607116699,0.007537164443811918,0.026273107528686522,0.005745036427360693,0.489452760277563,1734,33,247,"{'model__max_features': 0.489452760277563, 'model__min_samples_leaf': 1734, 'model__min_samples_split': 33, 'model__n_estimators': 247}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.2075400829315186,0.019082398997415373,0.017478752136230468,0.003799294250931728,0.6721355474058786,203,57,123,"{'model__max_features': 0.6721355474058786, 'model__min_samples_leaf': 203, 'model__min_samples_split': 57, 'model__n_estimators': 123}",0.809,0.813,0.813,0.835,0.836,0.8211999999999999,0.011771151175649716,6
3,1.9683123588562013,0.018839393424783062,0.14330129623413085,0.006089775725369993,0.24215993827742588,4390,25,1861,"{'model__max_features': 0.24215993827742588, 'model__min_samples_leaf': 4390, 'model__min_samples_split': 25, 'model__n_estimators': 1861}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,18.330687093734742,0.4109369014177853,0.17846360206604003,0.014294356549862507,0.6323058305935795,198,23,1931,"{'model__max_features': 0.6323058305935795, 'model__min_samples_leaf': 198, 'model__min_samples_split': 23, 'model__n_estimators': 1931}",0.81,0.82,0.814,0.834,0.838,0.8231999999999999,0.010998181667894,5
3,5.755774259567261,0.07133905112944948,0.09268450736999512,0.00553760045617367,0.8164318732193839,609,10,1148,"{'model__max_features': 0.8164318732193839, 'model__min_samples_leaf': 609, 'model__min_samples_split': 10, 'model__n_estimators': 1148}",0.816,0.776,0.804,0.776,0.801,0.7946,0.015994999218505748,15
3,1.8887125968933105,0.008870874471303226,0.13605661392211915,0.00569623125194537,0.5081987767407187,2512,30,1795,"{'model__max_features': 0.5081987767407187, 'model__min_samples_leaf': 2512, 'model__min_samples_split': 30, 'model__n_estimators': 1795}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.6850866317749023,0.061011272120451814,0.12477288246154786,0.01508607056925485,0.5908929431882418,1370,4,1535,"{'model__max_features': 0.5908929431882418, 'model__min_samples_leaf': 1370, 'model__min_samples_split': 4, 'model__n_estimators': 1535}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.9408534526824952,0.015301534689214368,0.13838348388671876,0.006255732065169869,0.22649577519793795,2912,8,1844,"{'model__max_features': 0.22649577519793795, 'model__min_samples_leaf': 2912, 'model__min_samples_split': 8, 'model__n_estimators': 1844}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,0.3780941963195801,0.009510035983204013,0.030513763427734375,0.0031139367149256056,0.940523264489604,1960,40,338,"{'model__max_features': 0.940523264489604, 'model__min_samples_leaf': 1960, 'model__min_samples_split': 40, 'model__n_estimators': 338}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,2.098027992248535,0.03544041975630057,0.14516181945800782,0.007226018454990342,0.837710105907328,1803,29,1977,"{'model__max_features': 0.837710105907328, 'model__min_samples_leaf': 1803, 'model__min_samples_split': 29, 'model__n_estimators': 1977}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.7514652252197265,0.03681232086053883,0.12345051765441895,0.004087258874465769,0.11347352124058907,4062,43,1635,"{'model__max_features': 0.11347352124058907, 'model__min_samples_leaf': 4062, 'model__min_samples_split': 43, 'model__n_estimators': 1635}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,3.5647486209869386,0.033047063090701184,0.13455934524536134,0.004399044383806996,0.22855002179729966,624,58,1596,"{'model__max_features': 0.22855002179729966, 'model__min_samples_leaf': 624, 'model__min_samples_split': 58, 'model__n_estimators': 1596}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.1574102878570556,0.036251278528992556,0.08562369346618652,0.0035432805669520016,0.260829174830409,3724,6,1061,"{'model__max_features': 0.260829174830409, 'model__min_samples_leaf': 3724, 'model__min_samples_split': 6, 'model__n_estimators': 1061}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.270494270324707,0.04890362545376185,0.08772792816162109,0.005133547926206031,0.8826363431893397,2057,42,1123,"{'model__max_features': 0.8826363431893397, 'model__min_samples_leaf': 2057, 'model__min_samples_split': 42, 'model__n_estimators': 1123}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,0.4421689033508301,0.0016338028081888856,0.037264108657836914,0.00026634038159941933,0.7003578299727713,2256,4,404,"{'model__max_features': 0.7003578299727713, 'model__min_samples_leaf': 2256, 'model__min_samples_split': 4, 'model__n_estimators': 404}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,2.052978515625,0.027886896625222677,0.14582271575927735,0.0005800277729637697,0.8870864242651173,3192,34,1944,"{'model__max_features': 0.8870864242651173, 'model__min_samples_leaf': 3192, 'model__min_samples_split': 34, 'model__n_estimators': 1944}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.645363998413086,0.12126916117398673,0.11435489654541016,0.0073627168063348115,0.8509284487675127,1649,9,1444,"{'model__max_features': 0.8509284487675127, 'model__min_samples_leaf': 1649, 'model__min_samples_split': 9, 'model__n_estimators': 1444}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.2338326930999757,0.027296545378536385,0.08928112983703614,0.000644488019237354,0.8985541885270792,3924,36,1136,"{'model__max_features': 0.8985541885270792, 'model__min_samples_leaf': 3924, 'model__min_samples_split': 36, 'model__n_estimators': 1136}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,6.512612295150757,0.1523947837428803,0.19290122985839844,0.035307260836538575,0.1014715428660321,99,26,1885,"{'model__max_features': 0.1014715428660321, 'model__min_samples_leaf': 99, 'model__min_samples_split': 26, 'model__n_estimators': 1885}",0.811,0.808,0.804,0.805,0.816,0.8088000000000001,0.004354308211415415,12
3,1.8743731021881103,0.029373608553603305,0.1466050148010254,0.030040703348862847,0.2839209747374657,4974,19,1730,"{'model__max_features': 0.2839209747374657, 'model__min_samples_leaf': 4974, 'model__min_samples_split': 19, 'model__n_estimators': 1730}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,0.18957099914550782,0.0006765428313724732,0.02187066078186035,0.00301582246369662,0.6918951976926933,3792,42,161,"{'model__max_features': 0.6918951976926933, 'model__min_samples_leaf': 3792, 'model__min_samples_split': 42, 'model__n_estimators': 161}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,0.8723935127258301,0.006440178801441339,0.07502808570861816,0.013969512060193798,0.018075363615520867,4494,22,816,"{'model__max_features': 0.018075363615520867, 'model__min_samples_leaf': 4494, 'model__min_samples_split': 22, 'model__n_estimators': 816}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.8688065528869628,0.004655620242850704,0.061867046356201175,0.011482276016829203,0.7464914051180241,1219,18,640,"{'model__max_features': 0.7464914051180241, 'model__min_samples_leaf': 1219, 'model__min_samples_split': 18, 'model__n_estimators': 640}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,0.5515651702880859,0.05169575599606551,0.051210641860961914,0.010390042892660356,0.5683086033354716,4556,52,470,"{'model__max_features': 0.5683086033354716, 'model__min_samples_leaf': 4556, 'model__min_samples_split': 52, 'model__n_estimators': 470}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,0.28412775993347167,0.013010308459632091,0.03092617988586426,0.004660658417975809,0.26520236768172545,1694,39,230,"{'model__max_features': 0.26520236768172545, 'model__min_samples_leaf': 1694, 'model__min_samples_split': 39, 'model__n_estimators': 230}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.3864827632904053,0.007593661748985526,0.11556477546691894,0.028050439572234357,0.3930977246667604,2486,9,1307,"{'model__max_features': 0.3930977246667604, 'model__min_samples_leaf': 2486, 'model__min_samples_split': 9, 'model__n_estimators': 1307}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,0.3365011692047119,0.01356183077757775,0.03479790687561035,0.006253755155236045,0.43439436551042865,4894,34,284,"{'model__max_features': 0.43439436551042865, 'model__min_samples_leaf': 4894, 'model__min_samples_split': 34, 'model__n_estimators': 284}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,0.8681873321533203,0.07726462245959005,0.07203264236450195,0.013322851231530423,0.6689240596630996,4549,49,659,"{'model__max_features': 0.6689240596630996, 'model__min_samples_leaf': 4549, 'model__min_samples_split': 49, 'model__n_estimators': 659}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.4889234542846679,0.03746266475740872,0.11880326271057129,0.02023322911214068,0.5720041992091831,3121,18,1196,"{'model__max_features': 0.5720041992091831, 'model__min_samples_leaf': 3121, 'model__min_samples_split': 18, 'model__n_estimators': 1196}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.5425129890441895,0.04929887880301467,0.12145304679870605,0.02468189973885353,0.9404585843529143,2525,47,1397,"{'model__max_features': 0.9404585843529143, 'model__min_samples_leaf': 2525, 'model__min_samples_split': 47, 'model__n_estimators': 1397}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,4.534658813476563,0.047650274132061056,0.12857651710510254,0.029256931543761897,0.883494022266259,1061,25,1373,"{'model__max_features': 0.883494022266259, 'model__min_samples_leaf': 1061, 'model__min_samples_split': 25, 'model__n_estimators': 1373}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.2040159702301025,0.006799918616899741,0.10022449493408203,0.01793019640820065,0.42818414831731433,4277,32,1123,"{'model__max_features': 0.42818414831731433, 'model__min_samples_leaf': 4277, 'model__min_samples_split': 32, 'model__n_estimators': 1123}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,3.2614013671875,0.045132990913646025,0.08371567726135254,0.015924946748584985,0.9803315837160457,1140,22,928,"{'model__max_features': 0.9803315837160457, 'model__min_samples_leaf': 1140, 'model__min_samples_split': 22, 'model__n_estimators': 928}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,0.1536181926727295,0.0014316926260156087,0.019602537155151367,0.0021014830833632836,0.8511366715168569,3328,4,128,"{'model__max_features': 0.8511366715168569, 'model__min_samples_leaf': 3328, 'model__min_samples_split': 4, 'model__n_estimators': 128}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,6.262510442733765,0.059249915203992226,0.17398934364318847,0.03377990991453317,0.3726868670940493,570,4,1896,"{'model__max_features': 0.3726868670940493, 'model__min_samples_leaf': 570, 'model__min_samples_split': 4, 'model__n_estimators': 1896}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,2.110181379318237,0.06540089872322868,0.16615719795227052,0.03455030133533613,0.0704161308495439,4722,33,1967,"{'model__max_features': 0.0704161308495439, 'model__min_samples_leaf': 4722, 'model__min_samples_split': 33, 'model__n_estimators': 1967}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,0.5309670448303223,0.0027988633797477068,0.048797225952148436,0.00832514908654438,0.9900538501042633,3010,28,490,"{'model__max_features': 0.9900538501042633, 'model__min_samples_leaf': 3010, 'model__min_samples_split': 28, 'model__n_estimators': 490}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,9.719605970382691,0.2779745224163899,0.17079830169677734,0.03483611431711054,0.8773730719279554,785,41,1953,"{'model__max_features': 0.8773730719279554, 'model__min_samples_leaf': 785, 'model__min_samples_split': 41, 'model__n_estimators': 1953}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,1.136308240890503,0.009808019804135034,0.09612932205200195,0.018263949687225178,0.13662133144202881,4342,49,1063,"{'model__max_features': 0.13662133144202881, 'model__min_samples_leaf': 4342, 'model__min_samples_split': 49, 'model__n_estimators': 1063}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,2.0085920810699465,0.023252646116580778,0.1624235153198242,0.031928760406408505,0.29359184426449336,2807,27,1891,"{'model__max_features': 0.29359184426449336, 'model__min_samples_leaf': 2807, 'model__min_samples_split': 27, 'model__n_estimators': 1891}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
3,0.8871435165405274,0.0061194345493162374,0.07532196044921875,0.014587486936742163,0.25620694359445806,2456,14,828,"{'model__max_features': 0.25620694359445806, 'model__min_samples_leaf': 2456, 'model__min_samples_split': 14, 'model__n_estimators': 828}",0.776,0.776,0.776,0.776,0.775,0.7758,0.00040000000000000034,18
