dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_impurity_decrease,param_model__min_samples_leaf,param_model__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.053547000885009764,0.007627387971464153,0.025310468673706055,0.010047006557606958,27,0.7948113035416484,30,34,"{'model__max_depth': 27, 'model__min_impurity_decrease': 0.7948113035416484, 'model__min_samples_leaf': 30, 'model__min_samples_split': 34}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.06266765594482422,0.01239641143238434,0.021511602401733398,0.009775775625445085,28,0.6689240596630996,33,6,"{'model__max_depth': 28, 'model__min_impurity_decrease': 0.6689240596630996, 'model__min_samples_leaf': 33, 'model__min_samples_split': 6}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.05602817535400391,0.011491250970352746,0.026163625717163085,0.012541396497903997,28,0.7224521152615053,19,5,"{'model__max_depth': 28, 'model__min_impurity_decrease': 0.7224521152615053, 'model__min_samples_leaf': 19, 'model__min_samples_split': 5}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.05062417984008789,0.0053348629513777675,0.019058704376220703,0.00603921206306732,3,0.768554014306309,17,45,"{'model__max_depth': 3, 'model__min_impurity_decrease': 0.768554014306309, 'model__min_samples_leaf': 17, 'model__min_samples_split': 45}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.051781225204467776,0.005814034765619297,0.015044069290161133,0.0011668903601185822,28,0.46994451399094295,46,54,"{'model__max_depth': 28, 'model__min_impurity_decrease': 0.46994451399094295, 'model__min_samples_leaf': 46, 'model__min_samples_split': 54}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.04853067398071289,0.0069897602227481995,0.018667316436767577,0.005215015931034329,6,0.3701587002554444,41,38,"{'model__max_depth': 6, 'model__min_impurity_decrease': 0.3701587002554444, 'model__min_samples_leaf': 41, 'model__min_samples_split': 38}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.04852261543273926,0.00646920959912622,0.013057518005371093,0.002015358950126444,24,0.3307503046705137,46,54,"{'model__max_depth': 24, 'model__min_impurity_decrease': 0.3307503046705137, 'model__min_samples_leaf': 46, 'model__min_samples_split': 54}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.052724361419677734,0.007379768615939128,0.015804386138916014,0.00024712150015151606,3,0.9803315837160457,52,22,"{'model__max_depth': 3, 'model__min_impurity_decrease': 0.9803315837160457, 'model__min_samples_leaf': 52, 'model__min_samples_split': 22}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.04562678337097168,0.0027482755418659272,0.014833879470825196,0.0021173280054042013,23,0.2684748568901568,3,19,"{'model__max_depth': 23, 'model__min_impurity_decrease': 0.2684748568901568, 'model__min_samples_leaf': 3, 'model__min_samples_split': 19}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.05465974807739258,0.011676376569414454,0.013796329498291016,0.002435747392606975,25,0.3946914668094722,54,59,"{'model__max_depth': 25, 'model__min_impurity_decrease': 0.3946914668094722, 'model__min_samples_leaf': 54, 'model__min_samples_split': 59}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.055354738235473634,0.009744819025461404,0.01570124626159668,0.0010679937979092364,3,0.570061170089365,24,51,"{'model__max_depth': 3, 'model__min_impurity_decrease': 0.570061170089365, 'model__min_samples_leaf': 24, 'model__min_samples_split': 51}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.0590423583984375,0.008961906596617313,0.021039676666259766,0.007710679244205883,15,0.9900538501042633,2,28,"{'model__max_depth': 15, 'model__min_impurity_decrease': 0.9900538501042633, 'model__min_samples_leaf': 2, 'model__min_samples_split': 28}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.05336494445800781,0.003617314969160136,0.012907457351684571,0.0017587173690639252,10,0.8773730719279554,17,41,"{'model__max_depth': 10, 'model__min_impurity_decrease': 0.8773730719279554, 'model__min_samples_leaf': 17, 'model__min_samples_split': 41}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.053302669525146486,0.004591915878725627,0.01446533203125,0.0019064117991937808,1,0.13662133144202881,54,49,"{'model__max_depth': 1, 'model__min_impurity_decrease': 0.13662133144202881, 'model__min_samples_leaf': 54, 'model__min_samples_split': 49}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.046535396575927736,0.003030001915273869,0.014607477188110351,0.00152049544283978,7,0.29359184426449336,55,27,"{'model__max_depth': 7, 'model__min_impurity_decrease': 0.29359184426449336, 'model__min_samples_leaf': 55, 'model__min_samples_split': 27}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.05228867530822754,0.010596297233348788,0.01839437484741211,0.005423522908588397,3,0.25620694359445806,24,14,"{'model__max_depth': 3, 'model__min_impurity_decrease': 0.25620694359445806, 'model__min_samples_leaf': 24, 'model__min_samples_split': 14}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.05086784362792969,0.003151558940507489,0.015816879272460938,0.0012394603399197822,28,0.5113423988609378,57,37,"{'model__max_depth': 28, 'model__min_impurity_decrease': 0.5113423988609378, 'model__min_samples_leaf': 57, 'model__min_samples_split': 37}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.05692510604858399,0.008675426518518745,0.01783447265625,0.003497923767170272,13,0.19427395351204224,8,47,"{'model__max_depth': 13, 'model__min_impurity_decrease': 0.19427395351204224, 'model__min_samples_leaf': 8, 'model__min_samples_split': 47}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.05056462287902832,0.00171141919060889,0.02136960029602051,0.0009907860534187798,16,0.050768531039396936,51,24,"{'model__max_depth': 16, 'model__min_impurity_decrease': 0.050768531039396936, 'model__min_samples_leaf': 51, 'model__min_samples_split': 24}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.05084981918334961,0.006662959640642125,0.017738151550292968,0.003772051202394498,15,0.375582952639944,2,33,"{'model__max_depth': 15, 'model__min_impurity_decrease': 0.375582952639944, 'model__min_samples_leaf': 2, 'model__min_samples_split': 33}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.0498772144317627,0.007120741494765788,0.014184522628784179,0.0021016491664114585,23,0.6720261352951994,51,26,"{'model__max_depth': 23, 'model__min_impurity_decrease': 0.6720261352951994, 'model__min_samples_leaf': 51, 'model__min_samples_split': 26}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.05457658767700195,0.008215299490248937,0.014006757736206054,0.002059516514018167,26,0.5426446347075766,22,59,"{'model__max_depth': 26, 'model__min_impurity_decrease': 0.5426446347075766, 'model__min_samples_leaf': 22, 'model__min_samples_split': 59}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.0567359447479248,0.009363651015082604,0.01667613983154297,0.007316303383389274,26,0.03050024993904943,52,43,"{'model__max_depth': 26, 'model__min_impurity_decrease': 0.03050024993904943, 'model__min_samples_leaf': 52, 'model__min_samples_split': 43}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.04777131080627441,0.006251001957656934,0.015854740142822267,0.002935866257005474,6,0.3032655146732228,43,38,"{'model__max_depth': 6, 'model__min_impurity_decrease': 0.3032655146732228, 'model__min_samples_leaf': 43, 'model__min_samples_split': 38}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.06120400428771973,0.023226659700347534,0.014958715438842774,0.0019518056770730257,1,0.8278690037875887,60,45,"{'model__max_depth': 1, 'model__min_impurity_decrease': 0.8278690037875887, 'model__min_samples_leaf': 60, 'model__min_samples_split': 45}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.060039949417114255,0.010739742924898538,0.01862950325012207,0.004910603481315266,12,0.6228904758190003,4,7,"{'model__max_depth': 12, 'model__min_impurity_decrease': 0.6228904758190003, 'model__min_samples_leaf': 4, 'model__min_samples_split': 7}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.05143294334411621,0.0062242057591200975,0.01459054946899414,0.004986544767708701,13,0.19438003399487302,30,48,"{'model__max_depth': 13, 'model__min_impurity_decrease': 0.19438003399487302, 'model__min_samples_leaf': 30, 'model__min_samples_split': 48}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.044633340835571286,0.0026386516603448024,0.01632680892944336,0.0006822239820617185,3,0.6374299014982066,52,17,"{'model__max_depth': 3, 'model__min_impurity_decrease': 0.6374299014982066, 'model__min_samples_leaf': 52, 'model__min_samples_split': 17}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.05287842750549317,0.007225852142841883,0.01510171890258789,0.003691634117225227,13,0.969536867114159,42,31,"{'model__max_depth': 13, 'model__min_impurity_decrease': 0.969536867114159, 'model__min_samples_leaf': 42, 'model__min_samples_split': 31}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.04758234024047851,0.004846533883920134,0.016934633255004883,0.004318938273712375,19,0.7951861947687037,19,29,"{'model__max_depth': 19, 'model__min_impurity_decrease': 0.7951861947687037, 'model__min_samples_leaf': 19, 'model__min_samples_split': 29}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.046344327926635745,0.0023552097652369147,0.013398218154907226,0.0034468252180334938,26,0.07845638134226596,37,27,"{'model__max_depth': 26, 'model__min_impurity_decrease': 0.07845638134226596, 'model__min_samples_leaf': 37, 'model__min_samples_split': 27}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.04714016914367676,0.002039704425097762,0.015925264358520506,0.0033607767962579413,21,0.08087296661719767,9,13,"{'model__max_depth': 21, 'model__min_impurity_decrease': 0.08087296661719767, 'model__min_samples_leaf': 9, 'model__min_samples_split': 13}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.05348548889160156,0.021501598776203123,0.015563583374023438,0.004029673453849773,21,0.05819359550844361,58,2,"{'model__max_depth': 21, 'model__min_impurity_decrease': 0.05819359550844361, 'model__min_samples_leaf': 58, 'model__min_samples_split': 2}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.04244084358215332,0.0019217093781495561,0.016182374954223634,0.003394924410030897,15,0.25024289816459533,54,49,"{'model__max_depth': 15, 'model__min_impurity_decrease': 0.25024289816459533, 'model__min_samples_leaf': 54, 'model__min_samples_split': 49}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.04769296646118164,0.0028996362844364854,0.018416357040405274,0.0038255353191639064,25,0.6601973767177313,53,2,"{'model__max_depth': 25, 'model__min_impurity_decrease': 0.6601973767177313, 'model__min_samples_leaf': 53, 'model__min_samples_split': 2}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.04642510414123535,0.0022688501912785995,0.014304542541503906,0.002778502394271259,16,0.5166962574265667,5,23,"{'model__max_depth': 16, 'model__min_impurity_decrease': 0.5166962574265667, 'model__min_samples_leaf': 5, 'model__min_samples_split': 23}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.04600672721862793,0.003172832490312773,0.01330738067626953,0.0024582541800299423,29,0.4196000624277899,12,27,"{'model__max_depth': 29, 'model__min_impurity_decrease': 0.4196000624277899, 'model__min_samples_leaf': 12, 'model__min_samples_split': 27}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.04959859848022461,0.006505575479713052,0.013525772094726562,0.003551964448077729,16,0.15864644764249103,22,58,"{'model__max_depth': 16, 'model__min_impurity_decrease': 0.15864644764249103, 'model__min_samples_leaf': 22, 'model__min_samples_split': 58}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.05102691650390625,0.006218335029354331,0.01558527946472168,0.003417292365269136,29,0.11607264050691624,5,48,"{'model__max_depth': 29, 'model__min_impurity_decrease': 0.11607264050691624, 'model__min_samples_leaf': 5, 'model__min_samples_split': 48}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.049567556381225585,0.0036856926201804417,0.012596511840820312,0.001207749318606898,17,0.3114133093912942,52,6,"{'model__max_depth': 17, 'model__min_impurity_decrease': 0.3114133093912942, 'model__min_samples_leaf': 52, 'model__min_samples_split': 6}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.05022001266479492,0.006295399813767717,0.014197349548339844,0.0035027472114512155,12,0.017161101831750236,26,49,"{'model__max_depth': 12, 'model__min_impurity_decrease': 0.017161101831750236, 'model__min_samples_leaf': 26, 'model__min_samples_split': 49}",0.6958213549380027,0.7044216007975918,0.6985364578796062,0.653342819254484,0.6788483317362138,0.6861941129211797,0.018495548540126645,5
0,0.0436284065246582,0.0044500078023301075,0.01422419548034668,0.0033076970912422694,21,0.4734717707805657,33,31,"{'model__max_depth': 21, 'model__min_impurity_decrease': 0.4734717707805657, 'model__min_samples_leaf': 33, 'model__min_samples_split': 31}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.04884495735168457,0.004466915350001654,0.014031505584716797,0.0015353769584780283,5,0.39850473439737344,10,55,"{'model__max_depth': 5, 'model__min_impurity_decrease': 0.39850473439737344, 'model__min_samples_leaf': 10, 'model__min_samples_split': 55}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.0519615650177002,0.013334302931861093,0.015688037872314452,0.004311142228988752,5,0.8866803872980475,52,32,"{'model__max_depth': 5, 'model__min_impurity_decrease': 0.8866803872980475, 'model__min_samples_leaf': 52, 'model__min_samples_split': 32}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.05134153366088867,0.013021359816706156,0.015553951263427734,0.002667965713548512,10,0.6258599157142364,58,33,"{'model__max_depth': 10, 'model__min_impurity_decrease': 0.6258599157142364, 'model__min_samples_leaf': 58, 'model__min_samples_split': 33}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.04681520462036133,0.0037711192958405654,0.01670050621032715,0.003557768191025692,1,0.5393774484000625,45,5,"{'model__max_depth': 1, 'model__min_impurity_decrease': 0.5393774484000625, 'model__min_samples_leaf': 45, 'model__min_samples_split': 5}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.042371177673339845,0.005970373406021248,0.015220069885253906,0.002452154224842177,16,0.07056874740042984,55,3,"{'model__max_depth': 16, 'model__min_impurity_decrease': 0.07056874740042984, 'model__min_samples_leaf': 55, 'model__min_samples_split': 3}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.046621179580688475,0.004156418729343431,0.014292001724243164,0.004159028858872132,17,0.8671989335550038,32,28,"{'model__max_depth': 17, 'model__min_impurity_decrease': 0.8671989335550038, 'model__min_samples_leaf': 32, 'model__min_samples_split': 28}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.048615121841430665,0.004560756685842328,0.014644050598144531,0.002272863272437108,20,0.575474177875879,50,36,"{'model__max_depth': 20, 'model__min_impurity_decrease': 0.575474177875879, 'model__min_samples_leaf': 50, 'model__min_samples_split': 36}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.05164546966552734,0.006722851296634832,0.014042520523071289,0.0028858517960341805,28,0.12850035323391018,51,44,"{'model__max_depth': 28, 'model__min_impurity_decrease': 0.12850035323391018, 'model__min_samples_leaf': 51, 'model__min_samples_split': 44}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.04628100395202637,0.005321388793738329,0.015064668655395509,0.004087614613109099,5,0.6259396701015728,1,34,"{'model__max_depth': 5, 'model__min_impurity_decrease': 0.6259396701015728, 'model__min_samples_leaf': 1, 'model__min_samples_split': 34}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.05095043182373047,0.006499387182718159,0.01284480094909668,0.0023648005951159056,8,0.9053506419560637,44,30,"{'model__max_depth': 8, 'model__min_impurity_decrease': 0.9053506419560637, 'model__min_samples_leaf': 44, 'model__min_samples_split': 30}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.04042181968688965,0.0030018135019602684,0.014380502700805663,0.0031298825943583833,13,0.21458911970837413,46,3,"{'model__max_depth': 13, 'model__min_impurity_decrease': 0.21458911970837413, 'model__min_samples_leaf': 46, 'model__min_samples_split': 3}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.04236249923706055,0.0059127740348500785,0.015131998062133788,0.0019117808724334448,29,0.0944429607559284,35,24,"{'model__max_depth': 29, 'model__min_impurity_decrease': 0.0944429607559284, 'model__min_samples_leaf': 35, 'model__min_samples_split': 24}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.0435065746307373,0.002201585733320391,0.013822031021118165,0.001741609487433772,17,0.6557226353807422,29,27,"{'model__max_depth': 17, 'model__min_impurity_decrease': 0.6557226353807422, 'model__min_samples_leaf': 29, 'model__min_samples_split': 27}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.046564769744873044,0.005217590781183971,0.016349315643310547,0.0027772666529180794,10,0.023271935735825866,34,52,"{'model__max_depth': 10, 'model__min_impurity_decrease': 0.023271935735825866, 'model__min_samples_leaf': 34, 'model__min_samples_split': 52}",0.5,0.5,0.6215165858427467,0.653342819254484,0.6001490644752253,0.5750016939144912,0.06353560500512871,6
0,0.041942691802978514,0.002320105256856183,0.015162420272827149,0.0035880997203469427,9,0.4960374542934062,58,54,"{'model__max_depth': 9, 'model__min_impurity_decrease': 0.4960374542934062, 'model__min_samples_leaf': 58, 'model__min_samples_split': 54}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.04594597816467285,0.004626912193610089,0.014775514602661133,0.0013617622308414895,18,0.628942846779884,29,57,"{'model__max_depth': 18, 'model__min_impurity_decrease': 0.628942846779884, 'model__min_samples_leaf': 29, 'model__min_samples_split': 57}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.04799070358276367,0.00896238532559094,0.01558685302734375,0.0027262268731396396,4,0.41794603171557876,57,37,"{'model__max_depth': 4, 'model__min_impurity_decrease': 0.41794603171557876, 'model__min_samples_leaf': 57, 'model__min_samples_split': 37}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.044575738906860354,0.0076064843611629036,0.017287206649780274,0.002422569999191465,10,0.42347094230811855,24,36,"{'model__max_depth': 10, 'model__min_impurity_decrease': 0.42347094230811855, 'model__min_samples_leaf': 24, 'model__min_samples_split': 36}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.04653806686401367,0.005036296607587097,0.012955093383789062,0.0026737265655513887,17,0.7316477552996402,36,19,"{'model__max_depth': 17, 'model__min_impurity_decrease': 0.7316477552996402, 'model__min_samples_leaf': 36, 'model__min_samples_split': 19}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.04533853530883789,0.0022925905425641166,0.015381622314453124,0.0013739039986863562,17,0.7764129607419968,24,24,"{'model__max_depth': 17, 'model__min_impurity_decrease': 0.7764129607419968, 'model__min_samples_leaf': 24, 'model__min_samples_split': 24}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.04815235137939453,0.010252144309720433,0.013031196594238282,0.001215997941114387,30,0.5618666921437736,12,50,"{'model__max_depth': 30, 'model__min_impurity_decrease': 0.5618666921437736, 'model__min_samples_leaf': 12, 'model__min_samples_split': 50}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.043259191513061526,0.004125972636064201,0.014113998413085938,0.002662297250097324,23,0.7508710677914974,25,36,"{'model__max_depth': 23, 'model__min_impurity_decrease': 0.7508710677914974, 'model__min_samples_leaf': 25, 'model__min_samples_split': 36}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.0416527271270752,0.0025807890177408765,0.015291070938110352,0.001022959996873816,9,0.37772888617629485,49,21,"{'model__max_depth': 9, 'model__min_impurity_decrease': 0.37772888617629485, 'model__min_samples_leaf': 49, 'model__min_samples_split': 21}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.04412808418273926,0.00733289379128427,0.0150848388671875,0.003677227838819616,16,0.38961808621920346,13,60,"{'model__max_depth': 16, 'model__min_impurity_decrease': 0.38961808621920346, 'model__min_samples_leaf': 13, 'model__min_samples_split': 60}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.044089126586914065,0.003922030974476695,0.01400618553161621,0.0010681491382361066,19,0.3892016787341631,12,42,"{'model__max_depth': 19, 'model__min_impurity_decrease': 0.3892016787341631, 'model__min_samples_leaf': 12, 'model__min_samples_split': 42}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.050550222396850586,0.007981905725928802,0.014271259307861328,0.0038665775206724873,19,0.09128667678613356,7,29,"{'model__max_depth': 19, 'model__min_impurity_decrease': 0.09128667678613356, 'model__min_samples_leaf': 7, 'model__min_samples_split': 29}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
0,0.047472810745239256,0.002803373525366154,0.015842771530151366,0.0038073222890203937,14,0.6767699044243033,52,20,"{'model__max_depth': 14, 'model__min_impurity_decrease': 0.6767699044243033, 'model__min_samples_leaf': 52, 'model__min_samples_split': 20}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
